entity_type,observable_type,observable_value,x_opencti_score,confidence,x_opencti_description,x_opencti_labels
indicator,Text,wumo1016.i18n-pro,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,wumo1016.vue-legacy-extension,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,wumo1016.vue-legacy-extension-1,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,Wundero.wundero-package-json-upgrade,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,wuyifeng.ai-svn-scm,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,wuyifeng.vscode-database-client,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,WuZhiguo.callviz,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,wym.demo-wym001,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xiaolvpuzi.vim-smart-input-pro,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xiaym-gh.background-cover-simplified,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xicunyang.ts-space-prompt,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xikey.minimax-vscode-m27,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xilong88.stepfun-i18n,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,XLRIT.vscode-gears-by-xlrit,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xsf0105.open-in-github-pr,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xuhuanzy.emmylua-luals,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xuli.qt-for-python,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xvaldetaro.ai-prompt-compiler,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xwildeyes.vercel-vscode-by-xwildeyes,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,xxnuo.mtrancode,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,XYIAN.dark-synth-theme-xys,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,yanfeixin.king-trae-icon,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,YasenDimitrov.lazygit-vscode-v2,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,yelmuratoff.dart-data-class-tools-dev,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,ygqygq2.turbo-print-log,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,yishifuhua.highlight-line-new,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,yishifuhua.local-history-chinese,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,ynqq.comment-anchors-ynqq,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,yonbip.yds-gitlab-workflow,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,YuTengjing.vscode-colorize-plus,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,YuTengjing.vscode-github-actions-tj,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,ZAMBAR.riscv-venus-cs110,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,ZaqueuRodrigues.vscode-eclipse-keymap-complete,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zenplusplus.sonaita,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zero-pzp.turbo-console-log-pzp,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,ZhangQuan.code-translate-enhanced,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zhucan.debug-cline,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zhucan.xx-zc-test,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zhucan.zc-claude-dev,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,Zoosewu.project-manager-zoo,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zouguowei.krtc-filter-line,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zqchen.vscode-dashboard-fork,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zstings.claude-code-zh-cn,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,zwyyy456.mariana-st,75,75,Removed from VS Marketplace: Impersonation.,impersonation;high
indicator,Text,Price.automatic-printing-codem,75,75,Removed from VS Marketplace: Potentially malicious.,potentially-malicious;high
indicator,Text,Price.automatic-recording-code,75,75,Removed from VS Marketplace: Potentially malicious.,potentially-malicious;high
indicator,Text,Price.code-documentation-utilities,75,75,Removed from VS Marketplace: Potentially malicious.,potentially-malicious;high
indicator,Text,zigbook.pilot-repl,75,75,Removed from VS Marketplace: Potentially malicious.,potentially-malicious;high
indicator,Text,RooVeterinaryInc.roo-cline,75,75,Roo Code (Roo-Cline): autonomous AI coding agent - full filesystem and terminal access - executes commands and modifies code - sends context to external LLM providers,risky-ai-code-access;high
indicator,Text,saoudrizwan.claude-dev,75,75,Cline (Claude Dev): autonomous AI coding agent - reads writes and executes code - can run terminal commands - creates files and modifies codebase - sends context to LLM APIs,risky-ai-code-access;high
indicator,Text,formulahendry.code-runner,75,75,Code Runner: executes code in 40+ languages from VS Code with one click - runs arbitrary scripts with full system privileges - can execute any file type including shell scripts and binaries,risky-code-execution;high
indicator,Text,MS-vsliveshare.vsliveshare,75,75,Live Share: real-time collaborative editing with shared terminals - servers and debugging sessions - guests can see and edit files - run terminals and access forwarded ports - sessions joinable by anyone with link,risky-collaboration;high
indicator,Text,hashicorp.vault,75,75,HashiCorp Vault: browse and read secrets from Vault servers directly in VS Code - enterprise secret management infrastructure access from IDE - vault tokens accessible to extensions,risky-credential-access;high
indicator,Text,eliostruyf.vscode-remote-control,75,75,Remote Control: allows remote control of VS Code via HTTP API - run commands from anywhere on the network - can be exploited for unauthorized command execution,risky-remote-access;high
indicator,Text,mandrup.remote-rdp,75,75,Remote - RDP: manages and launches Remote Desktop sessions from VS Code - stored RDP credentials - can be used for lateral movement to Windows machines,risky-remote-access;high
indicator,Text,ms-vscode-remote.remote-ssh,75,75,Remote - SSH: opens folders on remote machines via SSH with full VS Code capabilities - installs VS Code Server on remote hosts - enables full filesystem access and command execution,risky-remote-access;high
indicator,Text,ms-vscode-remote.vscode-remote-extensionpack,75,75,Remote Development Extension Pack: bundle of Remote SSH + Dev Containers + WSL + Tunnels - all remote access capabilities in one install,risky-remote-access;high
indicator,Text,ms-vscode.remote-server,75,75,Remote - Tunnels: creates secure tunnels to remote machines via Microsoft dev tunnels - enables full remote control of any machine running VS Code without SSH - bypasses corporate firewalls and network segmentation,risky-remote-access;high
indicator,Text,IvanArjona.cloudflaretunnel,75,75,Cloudflare Tunnel: exposes local services through Cloudflare network - bypasses corporate firewalls - local services become accessible via Cloudflare URLs without opening inbound ports,risky-tunnel;high
indicator,Text,nicobao.localtunnel,75,75,LocalTunnel: exposes local server to the internet via localtunnel.me - instant public URL for any local port - bypasses firewall without configuration,risky-tunnel;high
indicator,Text,philnash.ngrok-for-vscode,75,75,ngrok for VSCode: creates ngrok tunnels exposing local ports to the public internet - bypasses firewalls via reverse tunnels - can be used for data exfiltration or unauthorized remote access,risky-tunnel;high
indicator,Text,tailscale.vscode-tailscale,75,75,Tailscale: connects to Tailscale mesh VPN network - access remote file systems - Tailscale Funnel can expose local services to the public internet - bypasses corporate network controls,risky-tunnel;high
indicator,Text,kaijialin.pvts,75,75,Removed from VS Marketplace: Typo-squatting.,typo-squatting;high
indicator,Text,lone17.lone-vscode-pets,50,50,Removed from VS Marketplace: Deprecated.,deprecated;medium
indicator,Text,MaikeyShrimp.vscode-pets-shrimp-bata,50,50,Removed from VS Marketplace: Deprecated.,deprecated;medium
indicator,Text,PapaVault.papa-vault,50,50,Removed from VS Marketplace: Expired domain.,expired-domain;medium
indicator,Text,DevelopmentInc.cfx-lua-vs,50,50,"Removed from VS Marketplace: Impersonation, Malware.",impersonation-malware;medium
indicator,Text,DevelopmentInc.kombai-vs,50,50,"Removed from VS Marketplace: Impersonation, Malware.",impersonation-malware;medium
indicator,Text,DevelopmentInc.minecraftsnippets,50,50,"Removed from VS Marketplace: Impersonation, Malware.",impersonation-malware;medium
indicator,Text,DevelopmentInc.pokemon,50,50,"Removed from VS Marketplace: Impersonation, Malware.",impersonation-malware;medium
indicator,Text,DevelopmentInc.torizon-vs,50,50,"Removed from VS Marketplace: Impersonation, Malware.",impersonation-malware;medium
indicator,Text,kingepic84.symphony-language,50,50,Removed from VS Marketplace: Owner Request.,owner-request;medium
indicator,Text,matthewbill.hue-code,50,50,Removed from VS Marketplace: Owner Request.,owner-request;medium
indicator,Text,mpw.ccbscf-biz-snippets,50,50,Removed from VS Marketplace: Owner Request.,owner-request;medium
indicator,Text,mpw.ccbscf-snippets,50,50,Removed from VS Marketplace: Owner Request.,owner-request;medium
indicator,Text,mpw.ccbscf-ui-transfer,50,50,Removed from VS Marketplace: Owner Request.,owner-request;medium
indicator,Text,rabbitsyntax.rabbitsyntax,50,50,Removed from VS Marketplace: Owner Request.,owner-request;medium
indicator,Text,FRONT-END-AI.front-end-ai,50,50,Removed from VS Marketplace: Publisher requested.,publisher-requested;medium
indicator,Text,ms-vscode.vscode-embedded-tools,50,50,Removed from VS Marketplace: Publisher requested.,publisher-requested;medium
indicator,Text,VisualStudioOnlineApplicationInsights.application-insights,50,50,Removed from VS Marketplace: Publisher requested.,publisher-requested;medium
indicator,Text,Codeium.codeium,50,50,Codeium: free AI code completion and chat - sends code context to Codeium servers - free tier with broad data collection terms,risky-ai-code-access;medium
indicator,Text,Continue.continue,50,50,Continue: open-source AI code assistant - sends code context to LLM providers (OpenAI Anthropic Ollama) for completions and chat - codebase context shared with third-party providers,risky-ai-code-access;medium
indicator,Text,GitHub.copilot,50,50,GitHub Copilot: AI code assistant - sends code context to GitHub/OpenAI servers for completions - source code transmitted to external cloud - may include proprietary code and secrets in context,risky-ai-code-access;medium
indicator,Text,GitHub.copilot-chat,50,50,GitHub Copilot Chat: AI chat assistant with codebase awareness - sends code context and questions to cloud - can access workspace files and terminal output,risky-ai-code-access;medium
indicator,Text,sourcegraph.cody-ai,50,50,Cody AI (Sourcegraph): AI code assistant with full codebase context - indexes and sends repository code to Sourcegraph cloud - code search across all repositories,risky-ai-code-access;medium
indicator,Text,Supermaven.supermaven,50,50,Supermaven: AI code completion - sends code context to Supermaven cloud for fast completions - external processing of source code,risky-ai-code-access;medium
indicator,Text,TabNine.tabnine-vscode,50,50,Tabnine AI: AI code completion - analyzes codebase and sends context to Tabnine cloud - source code context sent to external cloud for AI processing,risky-ai-code-access;medium
indicator,Text,Postman.postman-for-vscode,50,50,Postman: API development and testing platform - requires Postman account login - syncs requests and credentials to Postman cloud - auth tokens and API keys stored in collections,risky-api-client;medium
indicator,Text,rangav.vscode-thunder-client,50,50,Thunder Client: REST API client with auth credential storage - not open source - credentials go through closed-source code - stored API keys and tokens in collections,risky-api-client;medium
indicator,Text,amazonwebservices.aws-toolkit-vscode,50,50,AWS Toolkit: full AWS integration Lambda S3 CloudWatch ECS - browse and manage AWS resources from VS Code - uses AWS credentials from ~/.aws - can deploy modify and delete cloud resources,risky-cloud-access;medium
indicator,Text,GoogleCloudTools.cloudcode,50,50,Cloud Code: Google Cloud Platform integration - deploy to GKE Cloud Run - manage APIs and resources - uses gcloud credentials,risky-cloud-access;medium
indicator,Text,ms-azuretools.vscode-azurefunctions,50,50,Azure Functions: create deploy and manage Azure Functions from VS Code - deploys code to cloud - Azure credential access,risky-cloud-access;medium
indicator,Text,ms-azuretools.vscode-azureresourcegroups,50,50,Azure Resources: browse and manage Azure resources directly from VS Code - Azure subscription access from IDE - can view and manage cloud resources,risky-cloud-access;medium
indicator,Text,ms-azuretools.vscode-azurestorage,50,50,Azure Storage: browse and manage Azure Blob File Queue Table storage from VS Code - access to cloud storage resources - can upload download and delete data,risky-cloud-access;medium
indicator,Text,ms-azuretools.vscode-docker,50,50,Docker: build manage and deploy containers from VS Code - access to Docker daemon - can run arbitrary containers with network and filesystem access,risky-cloud-access;medium
indicator,Text,ms-kubernetes-tools.vscode-kubernetes-tools,50,50,Kubernetes: manage Kubernetes clusters from VS Code - kubectl access - can deploy modify and delete workloads - access to cluster secrets and configmaps,risky-cloud-access;medium
indicator,Text,ms-vscode.azure-account,50,50,Azure Account: Azure authentication and subscription management - stores Azure OAuth tokens - provides credential access to all Azure-related extensions,risky-cloud-access;medium
indicator,Text,ms-toolsai.jupyter,50,50,Jupyter Notebooks: execute arbitrary code in Python R Julia and more - can connect to remote Jupyter kernels - full code execution environment with network and filesystem access,risky-code-execution;medium
indicator,Text,ms-vscode.PowerShell,50,50,PowerShell: full PowerShell execution environment in VS Code - runs scripts with system privileges - access to all Windows management APIs and .NET framework,risky-code-execution;medium
indicator,Text,1Password.op-vscode,50,50,1Password: integrates 1Password vault into VS Code - retrieve generate and inject secrets - vault access from Node.js process - secrets accessible to all extensions via VS Code API,risky-credential-access;medium
indicator,Text,Doppler.doppler-vscode,50,50,Doppler: secret manager integration - auto-complete secret references and inject secrets into development environment - secret manager access from IDE,risky-credential-access;medium
indicator,Text,infisical.infisical,50,50,Infisical: secret management platform integration - inject secrets into projects - access to centralized secret store from IDE,risky-credential-access;medium
indicator,Text,KeeperSecurityDev.ks-vscode,50,50,Keeper Security: integrates Keeper vault - save retrieve and generate secrets from Keeper vault within VS Code - vault credentials accessible from VS Code process,risky-credential-access;medium
indicator,Text,cweijan.vscode-database-client2,50,50,Database Client: database client for MySQL PostgreSQL MongoDB Redis ElasticSearch - full CRUD operations - broad database access with stored credentials,risky-database-access;medium
indicator,Text,cweijan.vscode-redis-client,50,50,Redis Client: Redis database client - browse keys execute commands monitor Redis instances - Redis often stores session tokens cache data and application secrets,risky-database-access;medium
indicator,Text,mongodb.mongodb-vscode,50,50,MongoDB for VS Code: connect to MongoDB instances - browse collections run queries manage databases - connection strings with credentials stored in VS Code,risky-database-access;medium
indicator,Text,ms-azuretools.vscode-cosmosdb,50,50,Azure Databases (CosmosDB): manage Azure Cosmos DB and MongoDB accounts - browse databases and collections - execute queries with stored credentials,risky-database-access;medium
indicator,Text,ms-mssql.mssql,50,50,SQL Server (MSSQL): connect to SQL Server Azure SQL and Fabric SQL databases - execute queries browse schemas export data - stores connection credentials including passwords,risky-database-access;medium
indicator,Text,ms-ossdata.vscode-postgresql,50,50,PostgreSQL: Microsoft PostgreSQL client - execute queries browse schemas - stores connection credentials,risky-database-access;medium
indicator,Text,mtxr.sqltools,50,50,SQLTools: database management tool - connect to MySQL PostgreSQL SQLite SQL Server - execute queries and browse schemas - stores database credentials in VS Code settings,risky-database-access;medium
indicator,Text,Oracle.sql-developer,50,50,Oracle SQL Developer: end-to-end Oracle database development - execute SQL/PLSQL browse schemas manage objects - stores Oracle database credentials,risky-database-access;medium
indicator,Text,heminei.pro-deployer,50,50,PRO Deployer: SFTP/FTP deployer with auto-upload on save - stores server credentials - deploys code to remote servers,risky-file-transfer;medium
indicator,Text,humy2833.ftp-simple,50,50,ftp-simple: simple FTP/SFTP client - stored credentials - file transfer to arbitrary servers,risky-file-transfer;medium
indicator,Text,liximomo.sftp,50,50,SFTP (liximomo): SFTP/FTP sync with auto-upload on save - stores credentials in .vscode/sftp.json often committed to repos - abandoned by maintainer no security patches,risky-file-transfer;medium
indicator,Text,mkloubert.vscode-deploy-reloaded,50,50,Deploy (Reloaded): deploys workspace files to various destinations including FTP SFTP local/network paths - can transfer source code to external servers,risky-file-transfer;medium
indicator,Text,Natizyskunk.sftp,50,50,SFTP (Natizyskunk): SFTP/FTP sync with auto-upload on save - stores SSH/FTP credentials in workspace settings - can auto-upload source code to external servers,risky-file-transfer;medium
indicator,Text,oorzc.ssh-tools,50,50,FTP/SFTP/SSH Sync Tool: multiple file transfer protocols with credential storage and auto-sync capabilities,risky-file-transfer;medium
indicator,Text,suntobright.vscode-sftp,50,50,VS Code SFTP: edit remote Linux files directly in VS Code - direct file system access to remote hosts,risky-file-transfer;medium
indicator,Text,hashicorp.terraform,50,50,HashiCorp Terraform: can provision and modify cloud infrastructure directly from VS Code - access to Terraform state files which contain secrets - cloud provider credentials required,risky-infrastructure;medium
indicator,Text,Pulumi.pulumi-vscode,50,50,Pulumi: infrastructure as code - create modify and destroy cloud resources from VS Code - access to cloud provider credentials (AWS Azure GCP),risky-infrastructure;medium
indicator,Text,tilt-dev.tiltfile,50,50,Tilt: Kubernetes local development with live updates - deploys to local and remote k8s clusters - manages container builds and deployments,risky-infrastructure;medium
indicator,Text,coder.coder-remote,50,50,Coder Remote: connect to Coder cloud development environments - remote workspaces outside corporate network - full terminal and filesystem access on remote VMs,risky-remote-access;medium
indicator,Text,cursor-remote.cursor-remote,50,50,CursorRemote: remote control local Cursor AI agent from phone or Telegram - monitor approve and send tasks remotely - out-of-band control channel via Telegram bot,risky-remote-access;medium
indicator,Text,GitHub.codespaces,50,50,GitHub Codespaces: cloud-hosted development environments with full terminal and network access - code and secrets accessible from cloud VMs outside corporate network,risky-remote-access;medium
indicator,Text,gitpod.gitpod-desktop,50,50,Gitpod: cloud-hosted development environments outside corporate control - source code accessed from external cloud VMs,risky-remote-access;medium
indicator,Text,Kelvin.vscode-sshfs,50,50,SSH FS: mount remote filesystems over SSH directly in VS Code workspace - persistent SSH connections - stored SSH credentials and keys,risky-remote-access;medium
indicator,Text,ms-vscode-remote.remote-containers,50,50,Dev Containers: opens folders inside Docker containers with full VS Code capabilities - can mount host filesystem into containers - container escape risks,risky-remote-access;medium
indicator,Text,ms-vscode-remote.remote-wsl,50,50,WSL: opens folders in Windows Subsystem for Linux - WSL environments may have different security policies than Windows host - accesses Windows filesystem from Linux context,risky-remote-access;medium
indicator,Text,ms-vscode.remote-explorer,50,50,Remote Explorer: unified view of all remote machines accessible via SSH and Tunnels - enumerates and provides quick access to all configured remote targets,risky-remote-access;medium
indicator,Text,priyankark.AirCodum-app,50,50,AirCodum: smartphone-based remote control for VS Code - control IDE actions and send files from phone - out-of-band remote control channel,risky-remote-access;medium
indicator,Text,kanin-020.vscode-proxy-manager,50,50,VSCode Proxy Manager: manage proxy settings - can redirect VS Code network traffic through arbitrary proxies - may bypass corporate proxy controls,risky-tunnel;medium
indicator,Text,71eb6d78-f65c-69f8-a0fd-58407e50bfc6.market,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,71eb6d78-f65c-69f8-a0fd-58407e50bfc6.twilightofthewarriorswalledin,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,71eb6d78-f65c-69f8-a0fd-58407e50bfc6.twilightofthewarriorswalledinhdtw,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,foba-language.foba-language,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,Kiki67.gambling-corner,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,lukasfull.protheus-app-generator,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,qpluslang.qplusos,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,sentinelvs.sentinel-debug,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,shahul-dev.internal,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-base64,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-case-converter,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-duplicate-line-highlighter,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-duplicate-line-remover,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-fahh,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-hash-generator,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-http-status,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-json-formatter,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-jwt-decoder,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-kill-port,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-lorem-generator,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-password-generator,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-rage-quit,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-random-data-generator,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-regex-tester,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-remove-empty-lines,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-remove-trailing-spaces,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-tab-killer,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-terminal-cleaner,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-text-sorter,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-timestamp-converter,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-url-encoder,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-uuid,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-word-counter,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMark.slashmark-workspace-reset,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,slashmarkdev.api-tester-by-slashmark-it,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,slashmarkdev.env-file-manager-by-slashmark,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMarkHub.auto-log-tracker-by-slashmark,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMarkHub.error-explainer-by-slashmark,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMarkHub.global-notes-snippets-by-slashmark,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,SlashMarkITSolutionsOPCPvtLtd.slashmark-json-yaml-converter,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,toilamanh.claude-usage-pilot-v2,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,vox-studio.vox-language,50,50,Removed from VS Marketplace: Spam.,spam;medium
indicator,Text,sanchuan.glm-copilot,50,50,Removed from VS Marketplace: Spam / Malware.,spam-malware;medium
indicator,Text,sanchuan.kimi-coding-copilot,50,50,Removed from VS Marketplace: Spam / Malware.,spam-malware;medium
indicator,Text,sanchuan.kimi-copilot,50,50,Removed from VS Marketplace: Spam / Malware.,spam-malware;medium
indicator,Text,sanchuan.mimo-copilot,50,50,Removed from VS Marketplace: Spam / Malware.,spam-malware;medium
indicator,Text,sanchuan.minimax-copilot,50,50,Removed from VS Marketplace: Spam / Malware.,spam-malware;medium
indicator,Text,4t-ia.4t-ia,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,adityasanwal.faa-sound,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,AnujLabs.sound-on-error,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,AnujLabs.sound-on-file-event,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,Anujlabsv2.sound-on-error-v2,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,Anujlabsv2.sound-on-file-event-v2,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,avisharma.faaa,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,carrycodeai.carrycode-vscode,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,claudecodeassist.claudecodeassist,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,clint.rust-essentials-pack,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,colan100.antigravity100,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,colan100.ccbrasil,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,colan100.gemini100,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,devpiyushraj.faah-sound-effect,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,Drake90.library-roblox-api,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,Exile404.faaah-error-sound,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,hajoo.poisoned-extension,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,haseeb-raza.terminal-faah,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,IZOT-TE-3-FINAL.static-code-parser-FINAL,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,IZOT-TE-3.static-code-parser,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,LeiaBalan.LeiaBalan,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,LeiaBalan.luaulink,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,LeiaBalan.roblox-sync,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,LeiaBalan.romanager,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,mastersam.faaaah-on-fail,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,neha-arikatla.terminal-fahhh,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,null-Island.your-new-favorite-extension,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,quartz.quartz-markdown-editor,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,RustygoonersandView.skidai,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,Sajjad19397.baburao-sound-track,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,Sajjad19397.brother-ewww-sound,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,Sajjad19397.faah-error-sound,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,shoaibkorai.faaah,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,sla-guardian.static-sla-guardian,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,solidhelium.codeforces-submitter,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
indicator,Text,tak-vibecoding.tak,50,50,Removed from VS Marketplace: Untrustworthy.,untrustworthy;medium
